Year,Month,Consumption,Consumer_number,Installation_zone
2017,12,2,NUAG52417152766281,Installation_zone 1
2018,1,4,KQPZ85567521189435,Installation_zone 2
2018,1,14,GUXL57198156989131,Installation_zone 1
2018,1,13,IHTP62953810651236,Installation_zone 1
2018,1,10,KQTK96635773293518,Installation_zone 3
2018,1,7,HUZE18345591333298,Installation_zone 3
2018,1,5,RERL00961760479330,Installation_zone 4
2018,1,2,DBAI75163995626496,Installation_zone 2
2018,1,8,XQIY39409434773307,Installation_zone 3
2018,1,10,UONM90593095858649,Installation_zone 1
2018,1,12,IKGC25578204289204,Installation_zone 2
2018,1,4,NUAG52417152766281,Installation_zone 1
2018,2,14,WXUD19834295235890,Installation_zone 4
2018,2,4,EZRX42211676001548,Installation_zone 1
2018,2,6,VEGN94407838910949,Installation_zone 3
2018,2,3,ZWDM32673840485173,Installation_zone 1
2018,2,3,DBAI75163995626496,Installation_zone 2
2018,2,2,NUAG52417152766281,Installation_zone 1
2018,3,0,RSIB27029252075243,Installation_zone 1
2018,3,2,VKBI28932553394444,Installation_zone 3
2018,3,8,MTNR48961300802982,Installation_zone 3
2018,3,4,WKAL88653821865390,Installation_zone 2
2018,3,0,FCDS53544616123435,Installation_zone 3
2018,3,6,VEGN94407838910949,Installation_zone 3
2018,3,9,HUZE18345591333298,Installation_zone 3
2018,3,10,IKGC25578204289204,Installation_zone 2
2018,3,3,NUAG52417152766281,Installation_zone 1
2018,4,1,NNMM85663842324527,Installation_zone 4
2018,4,0,RSIB27029252075243,Installation_zone 1
2018,4,13,MVPW72876115421844,Installation_zone 1
2018,4,0,BCUQ98161235246023,Installation_zone 1
2018,4,1,BKJO54035065852636,Installation_zone 1
2018,4,41,GWCE58513753519365,Installation_zone 1
2018,4,11,KQTK96635773293518,Installation_zone 3
2018,4,15,YBHL26131781695743,Installation_zone 3
2018,4,6,HUZE18345591333298,Installation_zone 3
2018,4,7,VRXB96867078420614,Installation_zone 3
2018,4,5,QETN54920058156281,Installation_zone 1
2018,4,10,UONM90593095858649,Installation_zone 1
2018,4,2,MMEM99949227703863,Installation_zone 16
2018,5,12,DEVV04778672276232,Installation_zone 1
2018,5,2,NNMM85663842324527,Installation_zone 4
2018,5,8,MTNR48961300802982,Installation_zone 3
2018,5,9,GUXL57198156989131,Installation_zone 1
2018,5,3,EZRX42211676001548,Installation_zone 1
2018,5,11,IHTP62953810651236,Installation_zone 1
2018,5,0,BCUQ98161235246023,Installation_zone 1
2018,5,31,WKAL88653821865390,Installation_zone 2
2018,5,9,ATVJ23772428516669,Installation_zone 3
2018,5,8,HUZE18345591333298,Installation_zone 3
2018,5,0,SITE61608200188044,Installation_zone 1
2018,5,3,WVRB38198958180248,Installation_zone 4
2018,6,14,WXUD19834295235890,Installation_zone 4
2018,6,0,MSLL35427830475073,Installation_zone 2
2018,6,22,IBDP63659431369828,Installation_zone 1
2018,6,12,IHTP62953810651236,Installation_zone 1
2018,6,45,WKAL88653821865390,Installation_zone 2
2018,6,10,KQTK96635773293518,Installation_zone 3
2018,6,6,VEGN94407838910949,Installation_zone 3
2018,6,2,SITE61608200188044,Installation_zone 1
2018,6,7,YLCC10333280374315,Installation_zone 39
2018,7,14,WXUD19834295235890,Installation_zone 4
2018,7,8,VKBI28932553394444,Installation_zone 3
2018,7,0,BCUQ98161235246023,Installation_zone 1
2018,7,11,GWCE58513753519365,Installation_zone 1
2018,7,5,RERL00961760479330,Installation_zone 4
2018,7,7,DPVF33045482815654,Installation_zone 1
2018,7,4,SITE61608200188044,Installation_zone 1
2018,7,7,VRXB96867078420614,Installation_zone 3
2018,7,0,DBAI75163995626496,Installation_zone 2
2018,7,13,IKGC25578204289204,Installation_zone 2
2018,7,0,SCOD20128835265613,Installation_zone 2
2018,8,0,RSIB27029252075243,Installation_zone 1
2018,8,7,VKBI28932553394444,Installation_zone 3
2018,8,0,BCUQ98161235246023,Installation_zone 1
2018,8,13,YBHL26131781695743,Installation_zone 3
2018,9,0,KQPZ85567521189435,Installation_zone 2
2018,9,0,RSIB27029252075243,Installation_zone 1
2018,9,11,VKBI28932553394444,Installation_zone 3
2018,9,9,MTNR48961300802982,Installation_zone 3
2018,9,14,BCUQ98161235246023,Installation_zone 1
2018,9,8,WKAL88653821865390,Installation_zone 2
2018,9,16,KQTK96635773293518,Installation_zone 3
2018,9,11,ATVJ23772428516669,Installation_zone 3
2018,9,8,HUZE18345591333298,Installation_zone 3
2018,9,6,SITE61608200188044,Installation_zone 1
2018,9,7,VRXB96867078420614,Installation_zone 3
2018,9,4,WVRB38198958180248,Installation_zone 4
2018,9,0,DBAI75163995626496,Installation_zone 2
2018,9,2,OCHN81676114949127,Installation_zone 1
2018,9,17,ZWHB61122549639165,Installation_zone 26
2018,9,16,YLCC10333280374315,Installation_zone 39
2018,10,11,WXUD19834295235890,Installation_zone 4
2018,10,29,MSLL35427830475073,Installation_zone 2
2018,10,1,NNMM85663842324527,Installation_zone 4
2018,10,0,DPEN79206031434033,Installation_zone 1
2018,10,10,MVPW72876115421844,Installation_zone 1
2018,10,3,EZRX42211676001548,Installation_zone 1
2018,10,16,GWCE58513753519365,Installation_zone 1
2018,10,7,ATVJ23772428516669,Installation_zone 3
2018,10,3,FCDS53544616123435,Installation_zone 3
2018,10,5,MPCW82113034367176,Installation_zone 2
2018,10,2,DBAI75163995626496,Installation_zone 2
2018,10,7,UONM90593095858649,Installation_zone 1
2018,10,16,IKGC25578204289204,Installation_zone 2
2018,10,4,JDXC47202601105559,Installation_zone 29
2018,10,2,NUAG52417152766281,Installation_zone 1
2018,11,2,EZRX42211676001548,Installation_zone 1
2018,11,2,BKJO54035065852636,Installation_zone 1
2018,11,10,KQTK96635773293518,Installation_zone 3
2018,11,9,ATVJ23772428516669,Installation_zone 3
2018,11,9,VEGN94407838910949,Installation_zone 3
2018,11,10,RERL00961760479330,Installation_zone 4
2018,11,2,ZWDM32673840485173,Installation_zone 1
2018,11,10,DPVF33045482815654,Installation_zone 1
2018,11,0,VRXB96867078420614,Installation_zone 3
2018,11,5,WVRB38198958180248,Installation_zone 4
2018,11,1,DBAI75163995626496,Installation_zone 2
2018,12,1,NNMM85663842324527,Installation_zone 4
2018,12,6,VKBI28932553394444,Installation_zone 3
2018,12,0,ZMUY11867861952801,Installation_zone 1
2018,12,7,TTMA50234998321740,Installation_zone 1
2018,12,7,KQTK96635773293518,Installation_zone 3
2018,12,9,ATVJ23772428516669,Installation_zone 3
2018,12,3,FCDS53544616123435,Installation_zone 3
2018,12,0,VRXB96867078420614,Installation_zone 3
2018,12,0,MCRK94951892827666,Installation_zone 10
2018,12,9,YLCC10333280374315,Installation_zone 39
2018,12,3,NUAG52417152766281,Installation_zone 1
2018,12,8,ZYWL46154272620617,Installation_zone 2
2019,1,11,WXUD19834295235890,Installation_zone 4
2019,1,9,MTNR48961300802982,Installation_zone 3
2019,1,3,EZRX42211676001548,Installation_zone 1
2019,1,22,IHTP62953810651236,Installation_zone 1
2019,1,36,YLQS73563237984062,Installation_zone 1
2019,1,0,BCUQ98161235246023,Installation_zone 1
2019,1,2,BKJO54035065852636,Installation_zone 1
2019,1,4,GWCE58513753519365,Installation_zone 1
2019,1,10,KQTK96635773293518,Installation_zone 3
2019,1,9,ATVJ23772428516669,Installation_zone 3
2019,1,2,SITE61608200188044,Installation_zone 1
2019,1,7,UONM90593095858649,Installation_zone 1
2019,1,12,IKGC25578204289204,Installation_zone 2
2019,2,10,DEVV04778672276232,Installation_zone 1
2019,2,5,VKBI28932553394444,Installation_zone 3
2019,2,6,DPEN79206031434033,Installation_zone 1
2019,2,7,IBDP63659431369828,Installation_zone 1
2019,2,9,YLQS73563237984062,Installation_zone 1
2019,2,3,BCUQ98161235246023,Installation_zone 1
2019,2,0,BKJO54035065852636,Installation_zone 1
2019,2,6,GWCE58513753519365,Installation_zone 1
2019,2,3,WKAL88653821865390,Installation_zone 2
2019,2,8,KQTK96635773293518,Installation_zone 3
2019,2,5,SITE61608200188044,Installation_zone 1
2019,2,4,WVRB38198958180248,Installation_zone 4
2019,2,2,NUAG52417152766281,Installation_zone 1
2019,2,2,ZYWL46154272620617,Installation_zone 2
2019,3,1,UIKB11149414740592,Installation_zone 1
2019,3,12,DEVV04778672276232,Installation_zone 1
2019,3,15,MVPW72876115421844,Installation_zone 1
2019,3,10,GUXL57198156989131,Installation_zone 1
2019,3,3,EZRX42211676001548,Installation_zone 1
2019,3,0,BCUQ98161235246023,Installation_zone 1
2019,3,0,BKJO54035065852636,Installation_zone 1
2019,3,8,TTMA50234998321740,Installation_zone 1
2019,3,7,RERL00961760479330,Installation_zone 4
2019,3,32,ZWDM32673840485173,Installation_zone 1
2019,3,7,XQIY39409434773307,Installation_zone 3
2019,3,3,NUAG52417152766281,Installation_zone 1
2019,4,1,UIKB11149414740592,Installation_zone 1
2019,4,5,IBDP63659431369828,Installation_zone 1
2019,4,8,GUXL57198156989131,Installation_zone 1
2019,4,11,IHTP62953810651236,Installation_zone 1
2019,4,0,BKJO54035065852636,Installation_zone 1
2019,4,6,GWCE58513753519365,Installation_zone 1
2019,4,10,KQTK96635773293518,Installation_zone 3
2019,4,9,HUZE18345591333298,Installation_zone 3
2019,4,11,RERL00961760479330,Installation_zone 4
2019,4,4,DPVF33045482815654,Installation_zone 1
2019,4,2,SITE61608200188044,Installation_zone 1
2019,4,2,DBAI75163995626496,Installation_zone 2
2019,4,1,YLCC10333280374315,Installation_zone 39
2019,4,2,NUAG52417152766281,Installation_zone 1
2019,5,10,WXUD19834295235890,Installation_zone 4
2019,5,2,MSLL35427830475073,Installation_zone 2
2019,5,12,DEVV04778672276232,Installation_zone 1
2019,5,0,RSIB27029252075243,Installation_zone 1
2019,5,9,VKBI28932553394444,Installation_zone 3
2019,5,8,IBDP63659431369828,Installation_zone 1
2019,5,10,GUXL57198156989131,Installation_zone 1
2019,5,10,YLQS73563237984062,Installation_zone 1
2019,5,2,ZMUY11867861952801,Installation_zone 1
2019,5,6,GWCE58513753519365,Installation_zone 1
2019,5,13,WKAL88653821865390,Installation_zone 2
2019,5,8,ATVJ23772428516669,Installation_zone 3
2019,5,16,HUZE18345591333298,Installation_zone 3
2019,5,9,RERL00961760479330,Installation_zone 4
2019,5,10,ZWDM32673840485173,Installation_zone 1
2019,5,9,DPVF33045482815654,Installation_zone 1
2019,5,17,IKGC25578204289204,Installation_zone 2
2019,5,3,JDXC47202601105559,Installation_zone 29
2019,5,10,ZWHB61122549639165,Installation_zone 26
2019,5,3,ZYWL46154272620617,Installation_zone 2
2019,6,7,WXUD19834295235890,Installation_zone 4
2019,6,1,MSLL35427830475073,Installation_zone 2
2019,6,8,IBDP63659431369828,Installation_zone 1
2019,6,11,IHTP62953810651236,Installation_zone 1
2019,6,0,BKJO54035065852636,Installation_zone 1
2019,6,7,TTMA50234998321740,Installation_zone 1
2019,6,2,WKAL88653821865390,Installation_zone 2
2019,6,6,VEGN94407838910949,Installation_zone 3
2019,6,9,HUZE18345591333298,Installation_zone 3
2019,6,7,ZWDM32673840485173,Installation_zone 1
2019,6,6,MPCW82113034367176,Installation_zone 2
2019,6,5,DBAI75163995626496,Installation_zone 2
2019,6,0,SCOD20128835265613,Installation_zone 2
2019,6,3,NUAG52417152766281,Installation_zone 1
2019,7,8,WXUD19834295235890,Installation_zone 4
2019,7,0,RSIB27029252075243,Installation_zone 1
2019,7,10,IHTP62953810651236,Installation_zone 1
2019,7,10,KQTK96635773293518,Installation_zone 3
2019,7,7,VEGN94407838910949,Installation_zone 3
2019,7,11,HUZE18345591333298,Installation_zone 3
2019,7,8,DPVF33045482815654,Installation_zone 1
2019,7,4,MPCW82113034367176,Installation_zone 2
2019,7,4,WVRB38198958180248,Installation_zone 4
2019,7,7,DBAI75163995626496,Installation_zone 2
2019,7,3,OCHN81676114949127,Installation_zone 1
2019,8,1,UIKB11149414740592,Installation_zone 1
2019,8,11,VKBI28932553394444,Installation_zone 3
2019,8,15,MVPW72876115421844,Installation_zone 1
2019,8,5,EZRX42211676001548,Installation_zone 1
2019,8,16,YLQS73563237984062,Installation_zone 1
2019,8,2,BKJO54035065852636,Installation_zone 1
2019,8,2,GWCE58513753519365,Installation_zone 1
2019,8,2,ZWDM32673840485173,Installation_zone 1
2019,8,2,SITE61608200188044,Installation_zone 1
2019,8,4,NUAG52417152766281,Installation_zone 1
2019,9,3,KQPZ85567521189435,Installation_zone 2
2019,9,25,DEVV04778672276232,Installation_zone 1
2019,9,3,NNMM85663842324527,Installation_zone 4
2019,9,7,VKBI28932553394444,Installation_zone 3
2019,9,6,DPEN79206031434033,Installation_zone 1
2019,9,7,IBDP63659431369828,Installation_zone 1
2019,9,1,BKJO54035065852636,Installation_zone 1
2019,9,27,ZMUY11867861952801,Installation_zone 1
2019,9,8,VEGN94407838910949,Installation_zone 3
2019,9,7,DPVF33045482815654,Installation_zone 1
2019,9,3,SITE61608200188044,Installation_zone 1
2019,9,5,DBAI75163995626496,Installation_zone 2
2019,9,3,JDXC47202601105559,Installation_zone 29
2019,9,4,NUAG52417152766281,Installation_zone 1
2019,10,15,MTNR48961300802982,Installation_zone 3
2019,10,8,IBDP63659431369828,Installation_zone 1
2019,10,9,GUXL57198156989131,Installation_zone 1
2019,10,3,EZRX42211676001548,Installation_zone 1
2019,10,13,YLQS73563237984062,Installation_zone 1
2019,10,5,BCUQ98161235246023,Installation_zone 1
2019,10,3,GWCE58513753519365,Installation_zone 1
2019,10,8,TTMA50234998321740,Installation_zone 1
2019,10,6,YBHL26131781695743,Installation_zone 3
2019,10,6,DPVF33045482815654,Installation_zone 1
2019,10,3,SITE61608200188044,Installation_zone 1
2019,10,4,WVRB38198958180248,Installation_zone 4
2019,10,3,OCHN81676114949127,Installation_zone 1
2019,10,4,JDXC47202601105559,Installation_zone 29
2019,10,0,SCOD20128835265613,Installation_zone 2
2019,10,0,YLCC10333280374315,Installation_zone 39
2019,10,5,ZYWL46154272620617,Installation_zone 2
2019,11,3,MSLL35427830475073,Installation_zone 2
2019,11,5,KQPZ85567521189435,Installation_zone 2
2019,11,12,MVPW72876115421844,Installation_zone 1
2019,11,10,GUXL57198156989131,Installation_zone 1
2019,11,13,YLQS73563237984062,Installation_zone 1
2019,11,6,BCUQ98161235246023,Installation_zone 1
2019,11,3,GWCE58513753519365,Installation_zone 1
2019,11,7,WKAL88653821865390,Installation_zone 2
2019,11,10,ATVJ23772428516669,Installation_zone 3
2019,11,9,VEGN94407838910949,Installation_zone 3
2019,11,11,ZWDM32673840485173,Installation_zone 1
2019,11,4,LBRV63557804809862,Installation_zone 1
2019,11,5,WVRB38198958180248,Installation_zone 4
2019,11,3,OCHN81676114949127,Installation_zone 1
2019,11,10,ZWHB61122549639165,Installation_zone 26
2019,11,0,YLCC10333280374315,Installation_zone 39
2019,11,3,NUAG52417152766281,Installation_zone 1
2019,11,3,ZYWL46154272620617,Installation_zone 2
2019,12,10,WXUD19834295235890,Installation_zone 4
2019,12,2,UMWM36512500217351,Installation_zone 3
2019,12,7,DPEN79206031434033,Installation_zone 1
2019,12,5,IBDP63659431369828,Installation_zone 1
2019,12,7,GUXL57198156989131,Installation_zone 1
2019,12,2,EZRX42211676001548,Installation_zone 1
2019,12,8,PATR96995210106369,Installation_zone 1
2019,12,5,VEGN94407838910949,Installation_zone 3
2019,12,9,ZWDM32673840485173,Installation_zone 1
2019,12,3,MPCW82113034367176,Installation_zone 2
2019,12,11,ZWHB61122549639165,Installation_zone 26
2019,12,3,ZYWL46154272620617,Installation_zone 2
2020,1,12,WXUD19834295235890,Installation_zone 4
2020,1,2,NNMM85663842324527,Installation_zone 4
2020,1,9,DPEN79206031434033,Installation_zone 1
2020,1,11,MVPW72876115421844,Installation_zone 1
2020,1,12,YLQS73563237984062,Installation_zone 1
2020,1,7,BCUQ98161235246023,Installation_zone 1
2020,1,0,BKJO54035065852636,Installation_zone 1
2020,1,0,GWCE58513753519365,Installation_zone 1
2020,1,9,PATR96995210106369,Installation_zone 1
2020,1,8,RERL00961760479330,Installation_zone 4
2020,1,8,ZWDM32673840485173,Installation_zone 1
2020,1,8,DPVF33045482815654,Installation_zone 1
2020,1,3,LBRV63557804809862,Installation_zone 1
2020,1,5,DBAI75163995626496,Installation_zone 2
2020,1,2,OCHN81676114949127,Installation_zone 1
2020,1,11,UONM90593095858649,Installation_zone 1
2020,2,6,KQPZ85567521189435,Installation_zone 2
2020,2,18,RSIB27029252075243,Installation_zone 1
2020,2,6,VKBI28932553394444,Installation_zone 3
2020,2,9,DPEN79206031434033,Installation_zone 1
2020,2,13,MVPW72876115421844,Installation_zone 1
2020,2,6,IBDP63659431369828,Installation_zone 1
2020,2,3,EZRX42211676001548,Installation_zone 1
2020,2,15,IHTP62953810651236,Installation_zone 1
2020,2,0,BCUQ98161235246023,Installation_zone 1
2020,2,2,GWCE58513753519365,Installation_zone 1
2020,2,7,TTMA50234998321740,Installation_zone 1
2020,2,7,WKAL88653821865390,Installation_zone 2
2020,2,7,KQTK96635773293518,Installation_zone 3
2020,2,11,ATVJ23772428516669,Installation_zone 3
2020,2,10,ZWDM32673840485173,Installation_zone 1
2020,2,7,DPVF33045482815654,Installation_zone 1
2020,2,4,WVRB38198958180248,Installation_zone 4
2020,3,0,NNMM85663842324527,Installation_zone 4
2020,3,15,RSIB27029252075243,Installation_zone 1
2020,3,8,VKBI28932553394444,Installation_zone 3
2020,3,6,IBDP63659431369828,Installation_zone 1
2020,3,3,EZRX42211676001548,Installation_zone 1
2020,3,15,IHTP62953810651236,Installation_zone 1
2020,3,0,ZMUY11867861952801,Installation_zone 1
2020,3,1,GWCE58513753519365,Installation_zone 1
2020,3,11,HUZE18345591333298,Installation_zone 3
2020,3,5,WVRB38198958180248,Installation_zone 4
2020,3,5,DBAI75163995626496,Installation_zone 2
2020,3,4,ZYWL46154272620617,Installation_zone 2
2020,4,3,NNMM85663842324527,Installation_zone 4
2020,4,11,MTNR48961300802982,Installation_zone 3
2020,4,9,DPEN79206031434033,Installation_zone 1
2020,4,10,GUXL57198156989131,Installation_zone 1
2020,4,3,EZRX42211676001548,Installation_zone 1
2020,4,20,YBHL26131781695743,Installation_zone 3
2020,4,10,ZWDM32673840485173,Installation_zone 1
2020,4,8,DPVF33045482815654,Installation_zone 1
2020,4,3,LBRV63557804809862,Installation_zone 1
2020,4,6,DBAI75163995626496,Installation_zone 2
2020,4,4,OCHN81676114949127,Installation_zone 1
2020,4,2,MMEM99949227703863,Installation_zone 16
2020,4,1,SCOD20128835265613,Installation_zone 2
2020,4,0,YLCC10333280374315,Installation_zone 39
2020,5,18,WXUD19834295235890,Installation_zone 4
2020,5,0,DEVV04778672276232,Installation_zone 1
2020,5,10,GUXL57198156989131,Installation_zone 1
2020,5,12,YLQS73563237984062,Installation_zone 1
2020,5,1,BKJO54035065852636,Installation_zone 1
2020,5,0,ZMUY11867861952801,Installation_zone 1
2020,5,11,ATVJ23772428516669,Installation_zone 3
2020,5,7,VEGN94407838910949,Installation_zone 3
2020,5,0,LBRV63557804809862,Installation_zone 1
2020,5,7,WVRB38198958180248,Installation_zone 4
2020,5,6,DBAI75163995626496,Installation_zone 2
2020,5,1,MCRK94951892827666,Installation_zone 10
2020,6,9,DPEN79206031434033,Installation_zone 1
2020,6,4,MVPW72876115421844,Installation_zone 1
2020,6,3,BCUQ98161235246023,Installation_zone 1
2020,6,0,ZMUY11867861952801,Installation_zone 1
2020,6,2,GWCE58513753519365,Installation_zone 1
2020,6,7,TTMA50234998321740,Installation_zone 1
2020,6,3,WKAL88653821865390,Installation_zone 2
2020,6,11,ATVJ23772428516669,Installation_zone 3
2020,6,9,PATR96995210106369,Installation_zone 1
2020,6,9,VEGN94407838910949,Installation_zone 3
2020,6,11,HUZE18345591333298,Installation_zone 3
2020,6,8,ZWDM32673840485173,Installation_zone 1
2020,6,8,DPVF33045482815654,Installation_zone 1
2020,6,6,DBAI75163995626496,Installation_zone 2
2020,6,5,OCHN81676114949127,Installation_zone 1
2020,6,4,JDXC47202601105559,Installation_zone 29
2020,7,16,RSIB27029252075243,Installation_zone 1
2020,7,6,IBDP63659431369828,Installation_zone 1
2020,7,10,GUXL57198156989131,Installation_zone 1
